frame_id,steering_angle
1479424235938863882,0.09470159
1479424235988126919,0.14760683
1479424236038258239,0.15434991
1479424236088000712,0.1216102
1479424236138220016,0.12489536
1479424236188430165,0.110028245
1479424236238406080,0.1036431
1479424236288278671,0.118037485
1479424236338209733,0.14815734
1479424236388392503,0.13730794
1479424236438277636,0.14166948
1479424236488328962,0.1235098
1479424236538499587,0.10171775
1479424236588340567,0.115103275
1479424236638213854,0.14288117
1479424236688283590,0.14158079
1479424236738354851,0.14407094
1479424236788548160,0.14605923
1479424236838245081,0.10183519
1479424236888238878,0.13850306
1479424236938568897,0.14210716
1479424236988493987,0.14262937
1479424237038788511,0.08927594
1479424237088536534,0.06368647
1479424237138462953,0.06696178
1479424237188375312,0.06814496
1479424237238596220,0.10565881
1479424237288620354,0.10154371
1479424237338460999,0.09425011
1479424237388445941,0.06559318
1479424237438672062,0.06617352
1479424237488609071,0.065569475
1479424237539293399,0.06647478
1479424237588627939,0.097705595
1479424237639057262,0.095008165
1479424237688648061,0.11964804
1479424237738452189,0.11935909
1479424237788450700,0.09144388
1479424237839164367,0.13890634
1479424237889605528,0.13754748
1479424237938354770,0.13326427
1479424237988326860,0.12127597
1479424238038457033,0.088826574
1479424238088498222,0.10138165
1479424238138378630,0.11148498
1479424238188485204,0.11014257
1479424238239253193,0.10311271
1479424238288430793,0.09842949
1479424238338559278,0.10541615
1479424238390834361,0.10962731
1479424238438577002,0.10451717
1479424238488758887,0.10718733
1479424238538714318,0.104183964
1479424238588724959,0.10161338
1479424238638733346,0.10040946
1479424238688744774,0.09260413
1479424238738629546,0.08196976
1479424238788762041,0.09195606
1479424238838727588,0.105475865
1479424238888764797,0.12212252
1479424238938928883,0.10995056
1479424238989500393,0.11309919
1479424239039449011,0.10907588
1479424239089587169,0.09891098
1479424239138898821,0.10640243
1479424239188762746,0.096736535
1479424239239426124,0.097979695
1479424239288837939,0.10869358
1479424239338897727,0.116540134
1479424239389142132,0.1340153
1479424239438858764,0.09003512
1479424239489061150,0.09668169
1479424239538755782,0.10524763
1479424239588935772,0.10385024
1479424239638901254,0.10509585
1479424239688842722,0.09989558
1479424239738875655,0.096175
1479424239789133867,0.11190639
1479424239838815056,0.1322042
1479424239888865816,0.12830618
1479424239938901428,0.10718435
1479424239988994762,0.100308575
1479424240039646693,0.09053653
1479424240088788293,0.109518796
1479424240139007138,0.1284047
1479424240189381228,0.10999187
1479424240238892674,0.1021802
1479424240289033176,0.082531355
1479424240339637386,0.08028971
1479424240389054114,0.08595722
1479424240438956290,0.14096707
1479424240488954833,0.08775018
1479424240538974088,0.10457774
1479424240589029377,0.10449259
1479424240638992454,0.1047161
1479424240689009500,0.10520423
1479424240739212537,0.107972726
1479424240789125163,0.09074633
1479424240839712406,0.099911
1479424240889962815,0.112968914
1479424240939187476,0.10182429
1479424240989457193,0.14617035
1479424241039475637,0.15373532
1479424241089146406,0.123274066
1479424241139164255,0.101646826
1479424241189112554,0.13644902
1479424241239327988,0.1337551
1479424241289349985,0.11777058
1479424241339128728,0.15852937
1479424241389276835,0.11018022
1479424241439809057,0.1380492
1479424241489255930,0.13337208
1479424241539854682,0.10832206
1479424241590394867,0.09781847
1479424241639871168,0.067002565
1479424241689935776,0.09553472
1479424241739136800,0.13934766
1479424241789138972,0.09961315
1479424241839513046,0.14119418
1479424241889299930,0.16271129
1479424241939082288,0.12242473
1479424241989836262,0.0995658
1479424242039849176,0.096017756
1479424242089862574,0.087002054
1479424242139181762,0.13046336
1479424242189866742,0.12299412
1479424242239302418,0.106594905
1479424242289421621,0.10938562
1479424242339266833,0.11075049
1479424242389256700,0.11595451
1479424242439199275,0.12590267
1479424242489213499,0.110558726
1479424242539909334,0.100251645
1479424242589281138,0.111641735
1479424242639156512,0.14760245
1479424242689330371,0.14420702
1479424242739261563,0.11517278
1479424242789979135,0.08869133
1479424242839310987,0.099999614
1479424242889259775,0.1570701
1479424242939447582,0.15514098
1479424242989833486,0.14284946
1479424243039701418,0.10918446
1479424243089282847,0.100190274
1479424243139461963,0.110397704
1479424243189727395,0.11027457
1479424243239733089,0.12184318
1479424243289266966,0.15013225
1479424243339379924,0.12535265
1479424243389555714,0.11525634
1479424243439431056,0.12946554
1479424243489280323,0.13955535
1479424243539512100,0.107095204
1479424243589870563,0.19588985
1479424243639438270,0.13951205
1479424243689507800,0.10979801
1479424243739512847,0.15150777
1479424243789864513,0.10745133
1479424243839283307,0.067068
1479424243889347256,0.110398166
1479424243939372653,0.1000207
1479424243989391145,0.10286322
1479424244039796182,0.11051164
1479424244089429305,0.12806034
1479424244140137125,0.117307924
1479424244189426152,0.13994086
1479424244239403738,0.1407655
1479424244289391256,0.14980096
1479424244339498624,0.12442715
1479424244389469476,0.10327413
1479424244439516872,0.1082474
1479424244489461550,0.10571942
1479424244539687849,0.10828253
1479424244589460698,0.10690691
1479424244639521630,0.11030167
1479424244689479526,0.11894539
1479424244739587821,0.11991104
1479424244789552148,0.12723301
1479424244839585942,0.13670292
1479424244889450807,0.14825799
1479424244939541467,0.13012491
1479424244989455532,0.10857635
1479424245039552463,0.106034465
1479424245089540074,0.1050607
1479424245139586057,0.09678538
1479424245189397318,0.10747802
1479424245239424691,0.11550073
1479424245289496282,0.11925045
1479424245339498146,0.11352963
1479424245389641837,0.108066
1479424245438187272,0.108149424
1479424245492597263,0.10646617
1479424245542661454,0.103231765
1479424245593025054,0.10611562
1479424245639926059,0.10774763
1479424245689282985,0.10715394
1479424245739194216,0.110264465
1479424245789741900,0.124587685
1479424245839388263,0.13857253
1479424245889459813,0.13915311
1479424245939369493,0.11493964
1479424245989369414,0.11109864
1479424246039390636,0.109188356
1479424246089444831,0.11275665
1479424246139372923,0.107932895
1479424246189731630,0.10680886
1479424246239224155,0.10481847
1479424246289344396,0.102561824
1479424246339303949,0.09832466
1479424246390035097,0.10797947
1479424246439957866,0.10513871
1479424246489969498,0.107314795
1479424246540328913,0.11053803
1479424246590206670,0.15114771
1479424246639926816,0.16383067
1479424246689869715,0.14864588
1479424246741886024,0.1029824
1479424246790098395,0.09991255
1479424246839820038,0.1033843
1479424246890039463,0.10000109
1479424246939930081,0.09884042
1479424246989846041,0.096458584
1479424247040097068,0.09899823
1479424247090843609,0.104501374
1479424247140134380,0.11838025
1479424247190197953,0.14377338
1479424247240103668,0.12963937
1479424247290411230,0.16669106
1479424247340081502,0.10768217
1479424247390086308,0.07374743
1479424247437873952,0.06635169
1479424247489753526,0.06307179
1479424247539872393,0.042536672
1479424247589861996,0.05784931
1479424247639831673,0.060566414
1479424247689913511,0.042466603
1479424247737995291,0.049846593
1479424247790700966,0.019058313
1479424247840898999,0.047208842
1479424247890754534,0.06010112
1479424247940624561,0.06741805
1479424247990658244,0.10231412
1479424248040649308,0.05596445
1479424248090606908,0.019066246
1479424248140676456,0.0850934
1479424248190704965,0.046022072
1479424248240694677,0.06836456
1479424248290697497,0.040575646
1479424248338075198,0.26322532
1479424248389533642,0.24340633
1479424248439483046,0.07109814
1479424248489411350,0.13362813
1479424248539475909,0.45974016
1479424248589475982,0.18257079
1479424248639984954,0.018588966
1479424248689855476,0.017699342
1479424248739854970,0.07582084
1479424248790083878,0.045724794
1479424248840053185,0.038014676
1479424248890091447,0.05995181
1479424248940181344,0.060040865
1479424248990055822,0.061306406
1479424249040071678,0.01739357
1479424249090216465,0.06147756
1479424249140447584,0.062955655
1479424249190164782,0.065529265
1479424249238286285,0.063194364
1479424249289642527,0.06110691
1479424249340048295,0.06633079
1479424249389732590,0.019537458
1479424249439738416,0.021692201
1479424249489712567,0.019515034
1479424249539737010,0.01950912
1479424249590128708,0.07190352
1479424249640334913,0.030248538
1479424249690549272,0.04539645
1479424249740282114,0.05533114
1479424249790256683,0.054955088
1479424249840237465,0.05860371
1479424249890277741,0.029964771
1479424249940692348,0.018897584
1479424249990557122,0.019760715
1479424250040573095,0.019649472
1479424250090414640,0.020886471
1479424250140697427,0.019071473
1479424250190374846,0.025794327
1479424250242009899,0.056812856
1479424250290418326,0.0614617
1479424250340468244,0.07532032
1479424250390444233,0.20493226
1479424250440475868,0.025591359
1479424250490387401,0.06992821
1479424250540401902,0.019310756
1479424250590370360,0.019129602
1479424250640502002,0.018587545
1479424250690423244,0.019586932
1479424250744111078,0.39991403
1479424250790383246,0.054083217
1479424250840491996,0.01916241
1479424250890701299,0.04644252
1479424250940407525,0.019578977
1479424250991498850,0.065501556
1479424251042183739,0.019498555
1479424251090603347,0.019437097
1479424251140700822,0.01876819
1479424251190621356,0.018270072
1479424251240595191,0.018666446
1479424251290642248,0.018395452
1479424251340703652,0.018421791
1479424251390627414,0.018627143
1479424251440514156,0.0659542
1479424251491374452,0.068277076
1479424251540983218,0.058065247
1479424251592471730,0.096428104
1479424251641063726,0.028592147
1479424251691224816,0.018792534
1479424251740546535,0.051540323
1479424251790556793,0.023930846
1479424251840551298,0.055773467
1479424251890731424,0.05046374
1479424251941114610,0.15610097
1479424251990703273,0.018554702
1479424252040738645,0.019259483
1479424252090784308,0.06561061
1479424252141176346,0.042140625
1479424252190819458,0.015365939
1479424252240599169,0.017364735
1479424252292490862,0.015496903
1479424252340715973,0.019043995
1479424252391803560,0.85128033
1479424252440643029,0.48090407
1479424252490754013,0.018659487
1479424252540696210,0.017807515
1479424252590713288,0.050785944
1479424252641318402,0.01561024
1479424252690781541,0.013174736
1479424252740906572,0.018531427
1479424252790769138,0.01747094
1479424252840715341,0.017352719
1479424252891457114,0.2579958
1479424252940773992,0.06595092
1479424252990896827,0.044996094
1479424253041020448,0.01684521
1479424253090855169,0.017146554
1479424253140847188,0.016879363
1479424253193909362,0.067093775
1479424253240844838,0.055950675
1479424253290856996,0.017483208
1479424253340948423,0.017525326
1479424253390864435,0.016952034
1479424253441058952,0.016781114
1479424253491015756,0.016706215
1479424253541010763,0.017069884
1479424253590941802,0.01734147
1479424253640945278,0.15373623
1479424253690856140,0.0182851
1479424253741049956,0.025897045
1479424253790874738,0.01860495
1479424253841175884,0.019058673
1479424253891741367,0.062259875
1479424253941268795,0.020358535
1479424253991021560,0.021682244
1479424254040978062,0.021792458
1479424254092784555,0.01948032
1479424254141002983,0.016114887
1479424254191107101,-0.001269136
1479424254241071980,0.05733081
1479424254291895129,0.04836748
1479424254341029176,0.14674854
1479424254391162933,0.068317056
1479424254441305638,0.017392308
1479424254492945857,0.015262045
1479424254540963706,-0.001269136
1479424254591243776,0.016121225
1479424254641316352,0.015311918
1479424254691343266,0.014712042
1479424254741218384,0.064255185
1479424254791136946,0.06384413
1479424254841229682,0.078643225
1479424254891190931,0.120744936
1479424254941184190,0.009872979
1479424254991168099,0.01929215
1479424255041179857,0.019448956
1479424255091295101,0.017295813
1479424255141240255,0.02273664
1479424255191125932,0.0625192
1479424255241394750,0.02571361
1479424255291585896,0.017457815
1479424255341967613,0.018811705
1479424255391293711,0.018820513
1479424255443439620,0.018692832
1479424255491412266,0.06171722
1479424255541358144,0.08386451
1479424255591446467,0.018501073
1479424255642100659,0.017383868
1479424255691530898,0.019120041
1479424255741540744,0.044439506
1479424255791274497,0.04929778
1479424255841275472,-0.0021634747
1479424255891490308,0.0644598
1479424255941480867,0.06636084
1479424255991444556,0.016158149
1479424256041505056,0.08343459
1479424256091579054,0.017103964
1479424256141452971,0.01446597
1479424256191610260,0.0180026
1479424256241595195,0.016208518
1479424256291452260,0.014641534
1479424256341525814,0.01931184
1479424256392159751,0.077125736
1479424256441466026,0.028185202
1479424256491617033,0.05555924
1479424256541692606,0.0799158
1479424256591662727,0.023154596
1479424256641539732,0.015046577
1479424256691472899,-0.001269136
1479424256741457771,0.01767904
1479424256791710709,0.015775224
1479424256841610468,0.01722549
1479424256891707841,0.017034262
1479424256941483116,0.014120052
1479424256991636403,0.09460932
1479424257041537246,0.017529547
1479424257091781468,0.017027976
1479424257141747555,-0.001269136
1479424257191897515,0.046502646
1479424257241748093,-0.001269136
1479424257291919591,-0.001269136
1479424257339738716,-0.001269136
1479424257389678661,0.017272033
1479424257439736085,0.019493919
1479424257489831764,0.01554933
1479424257539761805,0.012278764
1479424257592512735,0.01436301
1479424257642366830,0.016827444
1479424257693146470,0.037224792
1479424257742368387,0.08891254
1479424257792524669,0.018641809
1479424257842577514,0.07551981
1479424257892413774,0.018017923
1479424257942483251,0.007196973
1479424257992637830,0.016276866
1479424258042552975,0.014802963
1479424258093222615,0.014986775
1479424258142475798,0.01275903
1479424258192533505,0.019222707
1479424258242605229,0.01785794
1479424258292740857,0.01513847
1479424258342575050,0.014757007
1479424258393328373,0.018192815
1479424258442683193,0.07342757
1479424258492565936,0.04527207
1479424258542639748,-0.001269136
1479424258592718880,0.01702649
1479424258643188503,0.017625768
1479424258692776924,0.016681477
1479424258743279965,0.013758435
1479424258793299191,0.017885452
1479424258842999148,0.044600207
1479424258892036598,0.052693717
1479424258940057871,0.035588603
1479424258991477628,0.027235385
1479424259041371292,0.018387252
1479424259090218172,-0.001269136
1479424259143316329,0.053218678
1479424259192978567,-0.001269136
1479424259242869892,-0.001269136
1479424259292818790,-0.001269136
1479424259343397299,0.01987542
1479424259392894986,0.20433976
1479424259442754316,0.12847285
1479424259492849872,0.11127003
1479424259543077957,0.09628015
1479424259592819984,0.019347493
1479424259642720126,0.06300598
1479424259692974787,0.039795924
1479424259742821874,0.018346664
1479424259793588665,0.019085951
1479424259842851971,0.037420437
1479424259892910322,0.06714604
1479424259942817047,0.14341074
1479424259993028639,-0.001269136
1479424260045725607,-0.001269136
1479424260093001440,-0.001269136
1479424260142960106,0.04458417
1479424260193118455,0.20404111
1479424260243000467,0.1571742
1479424260292967114,-0.001269136
1479424260342886049,-0.001269136
1479424260394077569,-0.001269136
1479424260442987677,-0.001269136
1479424260493026081,-0.001269136
1479424260543388215,-0.001269136
1479424260593146274,-0.001269136
1479424260643314873,0.18884699
1479424260693087641,-0.001269136
1479424260743492914,-0.001269136
1479424260793245072,-0.001269136
1479424260844223033,0.017916124
1479424260893277701,0.08796303
1479424260947985834,-0.001269136
1479424260993294938,-0.001269136
1479424261043685276,-0.006497177
1479424261093063896,-0.012757901
1479424261143276018,-0.001269136
1479424261193189283,-0.08392824
1479424261243111547,0.12876731
1479424261293924735,0.060115196
1479424261343383282,0.072921194
1479424261393378375,0.05506405
1479424261443364165,0.035614125
1479424261493455960,-0.001269136
1479424261543414613,-0.032902047
1479424261593435400,-0.02459341
1479424261643306051,-0.001269136
1479424261693865332,0.039006773
1479424261743383080,-0.001269136
1479424261793476430,0.06856064
1479424261843391580,0.027884379
1479424261893418778,-0.055461098
1479424261943396737,-0.06268008
1479424261993416663,-0.08975571
1479424262043493131,-0.040885292
1479424262093274019,-0.043652315
1479424262143434618,0.016965764
1479424262193494872,-0.034753133
1479424262243548869,-0.16734874
1479424262294452540,-0.03210951
1479424262343809039,-0.05320621
1479424262390617601,-0.02627899
1479424262443448521,-0.10475055
1479424262494227605,-0.17649749
1479424262543503772,-0.16432875
1479424262594098437,-0.17551889
1479424262643441863,-0.18014655
1479424262693521260,-0.10044583
1479424262743305110,-0.015036998
1479424262793536733,0.018820366
1479424262843529411,-0.0091311615
1479424262893495017,-0.032089464
1479424262943566260,-0.045468383
1479424262993542547,-0.060217503
1479424263043657435,-0.086963214
1479424263095083747,-0.1453736
1479424263144070157,-0.17248268
1479424263194615296,-0.16620168
1479424263243773790,-0.08081252
1479424263293695291,0.081616014
1479424263343761015,0.0659785
1479424263393702150,0.01807439
1479424263443718157,-0.001269136
1479424263494452340,-0.057922207
1479424263543672592,-0.115210585
1479424263593039211,-0.094426975
1479424263642695204,-0.051335793
1479424263692829754,0.01707987
1479424263742729638,0.08022498
1479424263792745706,0.06925705
1479424263842660916,0.047255337
1479424263893374042,-0.001269136
1479424263942734398,-0.01719324
1479424263994576531,-0.016776584
1479424264042684381,-0.014124496
1479424264092787302,-0.014667457
1479424264142698109,-0.001269136
1479424264192748159,0.016003441
1479424264242780041,0.012407274
1479424264292762335,0.0159646
1479424264343166750,0.035278093
1479424264392839148,0.047130354
1479424264442850483,0.015306969
1479424264492995128,0.012579229
1479424264541347096,0.011611266
1479424264595175595,0.0008846311
1479424264645286078,-0.013241621
1479424264695947829,-0.013412623
1479424264743782249,-0.021856496
1479424264793732359,-0.014821176
1479424264843563716,-0.001269136
1479424264893751516,-0.001269136
1479424264943711259,0.01886108
1479424264994352126,0.029291447
1479424265043547399,0.015824556
1479424265093594604,-0.016611282
1479424265143908123,-0.027845284
